"row_id","icd9_code","short_title","long_title"
"11020",13824,"72982","Cramp in limb","Cramp of limb"
"11021",13825,"72989","Muscskel sympt limb NEC","Other musculoskeletal symptoms referable to limbs"
"11022",13826,"72990","Soft tissue disord NOS","Disorders of soft tissue, unspecified"
"11023",13827,"72991","Post-traumatic seroma","Post-traumatic seroma"
"11024",13828,"72992","Nontrauma hema soft tiss","Nontraumatic hematoma of soft tissue"
"11025",13829,"72999","Soft tissue disorder NEC","Other disorders of soft tissue"
"11026",13830,"73000","Ac osteomyelitis-unspec","Acute osteomyelitis, site unspecified"
"11027",13831,"73001","Ac osteomyelitis-shlder","Acute osteomyelitis, shoulder region"
"11028",13832,"73002","Ac osteomyelitis-up/arm","Acute osteomyelitis, upper arm"
"11029",13833,"73003","Ac osteomyelitis-forearm","Acute osteomyelitis, forearm"
"11030",13834,"73004","Ac osteomyelitis-hand","Acute osteomyelitis, hand"
"11031",13835,"73005","Ac osteomyelitis-pelvis","Acute osteomyelitis, pelvic region and thigh"
"11032",13836,"73006","Ac osteomyelitis-l/leg","Acute osteomyelitis, lower leg"
"11033",13837,"73007","Ac osteomyelitis-ankle","Acute osteomyelitis, ankle and foot"
"11034",13838,"73008","Ac osteomyelitis NEC","Acute osteomyelitis, other specified sites"
"11035",13839,"73009","Ac osteomyelitis-mult","Acute osteomyelitis, multiple sites"
"11036",13840,"73010","Chr osteomyelitis-unsp","Chronic osteomyelitis, site unspecified"
"11037",13841,"73011","Chr osteomyelit-shlder","Chronic osteomyelitis, shoulder region"
"11038",13842,"73012","Chr osteomyelit-up/arm","Chronic osteomyelitis, upper arm"
"11039",13843,"73013","Chr osteomyelit-forearm","Chronic osteomyelitis, forearm"
"11040",13844,"73014","Chr osteomyelit-hand","Chronic osteomyelitis, hand"
"11041",13845,"73015","Chr osteomyelit-pelvis","Chronic osteomyelitis, pelvic region and thigh"
"11042",13846,"73016","Chr osteomyelit-l/leg","Chronic osteomyelitis, lower leg"
"11043",13847,"73017","Chr osteomyelit-ankle","Chronic osteomyelitis, ankle and foot"
"11044",13848,"73018","Chr osteomyelit NEC","Chronic osteomyelitis, other specified sites"
"11045",13849,"73019","Chr osteomyelit-mult","Chronic osteomyelitis, multiple sites"
"11046",13850,"73020","Osteomyelitis NOS-unspec","Unspecified osteomyelitis, site unspecified"
"11047",13851,"73021","Osteomyelitis NOS-shlder","Unspecified osteomyelitis, shoulder region"
"11048",13852,"73022","Osteomyelitis NOS-up/arm","Unspecified osteomyelitis, upper arm"
"11049",13853,"73023","Osteomyelit NOS-forearm","Unspecified osteomyelitis, forearm"
"11050",13854,"73024","Osteomyelitis NOS-hand","Unspecified osteomyelitis, hand"
"11051",13855,"73025","Osteomyelitis NOS-pelvis","Unspecified osteomyelitis, pelvic region and thigh"
"11052",13856,"73026","Osteomyelitis NOS-l/leg","Unspecified osteomyelitis, lower leg"
"11053",13857,"73027","Osteomyelitis NOS-ankle","Unspecified osteomyelitis, ankle and foot"
"11054",13858,"73028","Osteomyelit NOS-oth site","Unspecified osteomyelitis, other specified sites"
"11055",13859,"73029","Osteomyelitis NOS-mult","Unspecified osteomyelitis, multiple sites"
"11056",13860,"73030","Periostitis-unspec","Periostitis, without mention of osteomyelitis, site unspecified"
"11057",13861,"73031","Periostitis-shlder","Periostitis, without mention of osteomyelitis, shoulder region"
"11058",13862,"73032","Periostitis-up/arm","Periostitis, without mention of osteomyelitis, upper arm"
"11059",13863,"73033","Periostitis-forearm","Periostitis, without mention of osteomyelitis, forearm"
"11060",13864,"73034","Periostitis-hand","Periostitis, without mention of osteomyelitis, hand"
"11061",13865,"73035","Periostitis-pelvis","Periostitis, without mention of osteomyelitis, pelvic region and thigh"
"11062",13866,"73036","Periostitis-l/leg","Periostitis, without mention of osteomyelitis, lower leg"
"11063",13867,"73037","Periostitis-ankle","Periostitis, without mention of osteomyelitis, ankle and foot"
"11064",13868,"73038","Periostitis NEC","Periostitis, without mention of osteomyelitis, other specified sites"
"11065",13869,"73039","Periostitis-mult","Periostitis, without mention of osteomyelitis, multiple sites"
"11066",13870,"78837","Continuous leakage","Continuous leakage"
"11067",13871,"78838","Overflow incontinence","Overflow incontinence"
"11068",13872,"78839","Oth urinry incontinence","Other urinary incontinence"
"11069",13873,"78841","Urinary frequency","Urinary frequency"
"11070",13874,"78842","Polyuria","Polyuria"
"11071",13875,"78843","Nocturia","Nocturia"
"11072",13876,"7885","Oliguria & anuria","Oliguria and anuria"
"11073",13877,"78861","Splitting urinary stream","Splitting of urinary stream"
"11074",13878,"78862","Slowing urinary stream","Slowing of urinary stream"
"11075",13879,"78863","Urgency of urination","Urgency of urination"
"11076",13880,"78864","Urinary hesitancy","Urinary hesitancy"
"11077",13881,"78865","Straining on urination","Straining on urination"
"11078",13882,"78869","Oth abnormalt urination","Other abnormality of urination"
"11079",13883,"7887","Urethral discharge","Urethral discharge"
"11080",13884,"7888","Extravasation of urine","Extravasation of urine"
"11081",13885,"78891","Fnctnl urinary incontnce","Functional urinary incontinence"
"11082",13886,"78899","Oth symptm urinary systm","Other symptoms involving urinary system"
"11083",13887,"78900","Abdmnal pain unspcf site","Abdominal pain, unspecified site"
"11084",13888,"78901","Abdmnal pain rt upr quad","Abdominal pain, right upper quadrant"
"11085",13889,"78902","Abdmnal pain lft up quad","Abdominal pain, left upper quadrant"
"11086",13890,"78903","Abdmnal pain rt lwr quad","Abdominal pain, right lower quadrant"
"11087",13891,"E8323","Submers NEC-passenger","Other accidental submersion or drowning in water transport accident injuring occupant of other watercraft -- other than crew"
"11088",13892,"E8324","Submers NEC-water skier","Other accidental submersion or drowning in water transport accident injuring water skier"
"11089",13893,"E8325","Submers NEC-swimmer","Other accidental submersion or drowning in water transport accident injuring swimmer"
"11090",13894,"E8326","Submers NEC-docker","Other accidental submersion or drowning in water transport accident injuring dockers, stevedores"
"11091",10534,"94310","1st deg burn arm NOS","Erythema [first degree] of upper limb, unspecified site"
"11092",10535,"94311","1st deg burn forearm","Erythema [first degree] of forearm"
"11093",13099,"9106","Foreign body head","Superficial foreign body (splinter) of face, neck, and scalp except eye, without major open wound and without mention of infection"
"11094",13100,"9107","Foreign body head-infect","Superficial foreign body (splinter) of face, neck, and scalp except eye, without major open wound, infected"
"11095",13101,"9108","Superfic inj head NEC","Other and unspecified superficial injury of face, neck, and scalp, without mention of infection"
"11096",13102,"9109","Superf inj head NEC-inf","Other and unspecified superficial injury of face, neck, and scalp, infected"
"11097",13103,"9110","Abrasion trunk","Abrasion or friction burn of trunk, without mention of infection"
"11098",13104,"9111","Abrasion trunk-infected","Abrasion or friction burn of trunk, infected"
"11099",13105,"9112","Blister trunk","Blister of trunk, without mention of infection"
"11100",13106,"9113","Blister trunk-infected","Blister of trunk, infected"
"11101",13107,"9114","Insect bite trunk","Insect bite, nonvenomous of trunk, without mention of infection"
"11102",13108,"9115","Insect bite trunk-infec","Insect bite, nonvenomous of trunk, infected"
"11103",13109,"9116","Foreign body trunk","Superficial foreign body (splinter) of trunk, without major open wound and without mention of infection"
"11104",13110,"9117","Foreign body trunk-infec","Superficial foreign body (splinter) of trunk, without major open wound, infected"
"11105",13111,"9118","Superfic inj trunk NEC","Other and unspecified superficial injury of trunk, without mention of infection"
"11106",13112,"9119","Superf inj trnk NEC-inf","Other and unspecified superficial injury of trunk, infected"
"11107",13113,"9120","Abrasion shoulder/arm","Abrasion or friction burn of shoulder and upper arm, without mention of infection"
"11108",13114,"9121","Abrasion shldr/arm-infec","Abrasion or friction burn of shoulder and upper arm, infected"
"11109",13115,"9122","Blister shoulder & arm","Blister of shoulder and upper arm, without mention of infection"
"11110",13116,"9123","Blister shoulder/arm-inf","Blister of shoulder and upper arm, infected"
"11111",13117,"9124","Insect bite shoulder/arm","Insect bite, nonvenomous of shoulder and upper arm, without mention of infection"
"11112",13118,"9125","Insect bite shld/arm-inf","Insect bite, nonvenomous of shoulder and upper arm, infected"
"11113",13119,"9126","Foreign body shouldr/arm","Superficial foreign body (splinter) of shoulder and upper arm, without major open wound and without mention of infection"
"11114",13120,"9765","Pois-eye anti-infec/drug","Poisoning by eye anti-infectives and other eye drugs"
"11115",13121,"9766","Poison-ent preparation","Poisoning by anti-infectives and other drugs and preparations for ear, nose, and throat"
"11116",13122,"9767","Pois-topical dental drug","Poisoning by dental drugs topically applied"
"11117",13123,"9768","Pois-skin/membr agnt NEC","Poisoning by other agents primarily affecting skin and mucous membrane"
"11118",13124,"9769","Pois-skin/membr agnt NOS","Poisoning by unspecified agent primarily affecting skin and mucous membrane"
"11119",13125,"9770","Poisoning-dietetics","Poisoning by dietetics"
"11120",13126,"9771","Poison-lipotropic drugs","Poisoning by lipotropic drugs"
"11121",13127,"9772","Poisoning-antidotes NEC","Poisoning by antidotes and chelating agents, not elsewhere classified"
"11122",13128,"9773","Poison-alcohol deterrent","Poisoning by alcohol deterrents"
"11123",13129,"9774","Pois-pharmaceut excipien","Poisoning by pharmaceutical excipients"
"11124",13130,"9778","Poison-medicinal agt NEC","Poisoning by other specified drugs and medicinal substances"
"11125",13131,"9779","Poison-medicinal agt NOS","Poisoning by unspecified drug or medicinal substance"
"11126",13132,"9780","Poisoning-bcg vaccine","Poisoning by BCG vaccine"
"11127",13133,"9781","Pois-typh/paratyph vacc","Poisoning by typhoid and paratyphoid vaccine"
"11128",13134,"9782","Poisoning-cholera vaccin","Poisoning by cholera vaccine"
"11129",13135,"9783","Poisoning-plague vaccine","Poisoning by plague vaccine"
"11130",13136,"9784","Poisoning-tetanus vaccin","Poisoning by tetanus vaccine"
"11131",13137,"9785","Pois-diphtheria vaccine","Poisoning by diphtheria vaccine"
"11132",13138,"9786","Pois-pertussis vaccine","Poisoning by pertussis vaccine, including combinations with a pertussis component"
"11133",13139,"9788","Pois-bact vaccin NEC/NOS","Poisoning by other and unspecified bacterial vaccines"
"11134",13140,"9789","Pois-mix bacter vaccines","Poisoning by mixed bacterial vaccines, except combinations with a pertussis component"
"11135",13141,"9790","Poison-smallpox vaccine","Poisoning by smallpox vaccine"
"11136",13142,"9791","Poison-rabies vaccine","Poisoning by rabies vaccine"
"11137",13143,"9792","Poison-typhus vaccine","Poisoning by typhus vaccine"
"11138",13144,"9793","Pois-yellow fever vaccin","Poisoning by yellow fever vaccine"
"11139",13145,"9794","Poisoning-measles vaccin","Poisoning by measles vaccine"
"11140",13146,"9795","Pois-poliomyelit vaccine","Poisoning by poliomyelitis vaccine"
"11141",13147,"9796","Pois-viral/rick vacc NEC","Poisoning by other and unspecified viral and rickettsial vaccines"
"11142",13148,"9797","Poisoning-mixed vaccine","Poisoning by mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component"
"11143",13149,"9799","Pois-vaccine/biolog NEC","Poisoning by other and unspecified vaccines and biological substances"
"11144",13150,"9800","Toxic eff ethyl alcohol","Toxic effect of ethyl alcohol"
"11145",13151,"9801","Toxic eff methyl alcohol","Toxic effect of methyl alcohol"
"11146",13152,"9802","Toxic eff isopropyl alc","Toxic effect of isopropyl alcohol"
"11147",13153,"9803","Toxic effect fusel oil","Toxic effect of fusel oil"
"11148",13154,"9808","Toxic effect alcohol NEC","Toxic effect of other specified alcohols"
"11149",13155,"9809","Toxic effect alcohol NOS","Toxic effect of unspecified alcohol"
"11150",13156,"981","Toxic eff petroleum prod","Toxic effect of petroleum products"
"11151",13157,"9820","Toxic effect benzene","Toxic effect of benzene and homologues"
"11152",13158,"9821","Toxic eff carbon tetrach","Toxic effect of carbon tetrachloride"
"11153",13159,"9822","Toxic eff carbon disulfi","Toxic effect of carbon disulfide"
"11154",13160,"9823","Tx ef cl-hydcarb slv NEC","Toxic effect of other chlorinated hydrocarbon solvents"
"11155",13161,"E8721","Failure sterile infusion","Failure of sterile precautions during infusion or transfusion"
"11156",13162,"E8722","Fail sterile perfusn NEC","Failure of sterile precautions during kidney dialysis and other perfusion"
"11157",13163,"E8723","Fail sterile injection","Failure of sterile precautions during injection or vaccination"
"11158",13164,"E8724","Fail sterile endoscopy","Failure of sterile precautions during endoscopic examination"
"11159",13165,"9399","Foreign bdy gu tract NOS","Foreign body in unspecified site in genitourinary tract"
"11160",13166,"9400","Chemical burn periocular","Chemical burn of eyelids and periocular area"
"11161",13167,"9401","Burn periocular area NEC","Other burns of eyelids and periocular area"
"11162",13168,"9402","Alkal burn cornea/conjun","Alkaline chemical burn of cornea and conjunctival sac"
"11163",13169,"9403","Acid burn cornea/conjunc","Acid chemical burn of cornea and conjunctival sac"
"11164",13170,"9404","Burn cornea/conjunct NEC","Other burn of cornea and conjunctival sac"
"11165",13171,"9405","Burn w eyeball destruct","Burn with resulting rupture and destruction of eyeball"
"11166",13172,"9409","Burn eye & adnexa NOS","Unspecified burn of eye and adnexa"
"11167",13173,"94100","Burn NOS head-unspec","Burn of unspecified degree of face and head, unspecified site"
"11168",13174,"94101","Burn NOS ear","Burn of unspecified degree of ear [any part]"
"11169",9610,"94235","3rd deg burn genitalia","Full-thickness skin loss [third degree, not otherwise specified] of genitalia"
"11170",9898,"E9445","Adv eff electrolyte agnt","Electrolytic, caloric, and water-balance agents causing adverse effects in therapeutic use"
"11171",9899,"E9446","Adv eff mineral salt NEC","Other mineral salts, not elsewhere classified, causing adverse effects in therapeutic use"
"11172",9900,"E9447","Adv eff uric acid metab","Uric acid metabolism drugs causing adverse effects in therapeutic use"
"11173",9901,"E9450","Adv eff oxytocic agents","Oxytocic agents causing adverse effects in therapeutic use"
"11174",9902,"E9451","Adv eff smooth musc relx","Smooth muscle relaxants causing adverse effects in therapeutic use"
"11175",9903,"E9452","Adv eff skelet musc relx","Skeletal muscle relaxants causing adverse effects in therapeutic use"
"11176",9904,"E9453","Adv eff musc agt NEC/NOS","Other and unspecified drugs acting on muscles causing adverse effects in therapeutic use"
"11177",9905,"E9454","Adv eff antitussives","Antitussives causing adverse effects in therapeutic use"
"11178",9906,"E9455","Adv eff expectorants","Expectorants causing adverse effects in therapeutic use"
"11179",9907,"E9456","Adv eff anti-common cold","Anti-common cold drugs causing adverse effects in therapeutic use"
"11180",9908,"E9457","Adv eff antiasthmatics","Antiasthmatics causing adverse effects in therapeutic use"
"11181",9909,"E9458","Adv eff resp drg NEC/NOS","Other and unspecified respiratory drugs causing adverse effects in therapeutic use"
"11182",9910,"E9460","Adv eff loc anti-infectv","Local anti-infectives and anti-inflammatory drugs causing adverse effects in therapeutic use"
"11183",9911,"E9461","Adv eff antipruritics","Antipruritics causing adverse effects in therapeutic use"
"11184",9912,"E9462","Adv eff local astringent","Local astringents and local detergents causing adverse effects in therapeutic use"
"11185",9913,"E9463","Adv eff emollient/demulc","Emollients, demulcents, and protectants causing adverse effects in therapeutic use"
"11186",9914,"E9464","Adv eff hair/scalp prep","Keratolytics, keratoplastics, other hair treatment drugs and preparations causing adverse effects in therapeutic use"
"11187",9915,"E9465","Adv eff eye anti-inf/drg","Eye anti-infectives and other eye drugs causing adverse effects in therapeutic use"
"11188",9916,"E9466","Adv eff ent anti-inf/drg","Anti-infectives and other drugs and preparations for ear, nose, and throat causing adverse effects in therapeutic use"
"11189",9917,"E9467","Adv eff topic dental drg","Dental drugs topically applied causing adverse effects in therapeutic use"
"11190",9918,"E9468","Adv eff skin agent NEC","Other agents primarily affecting skin and mucous membrane causing adverse effects in therapeutic use"
"11191",9919,"E9469","Adv eff skin agent NOS","Unspecified agent primarily affecting skin and mucous membrane causing adverse effects in therapeutic use"
"11192",9920,"E9470","Adv eff dietetics","Dietetics causing adverse effects in therapeutic use"
"11193",9921,"E9471","Adv eff lipotropic drugs","Lipotropic drugs causing adverse effects in therapeutic use"
"11194",9922,"E9472","Adv eff antidotes NEC","Antidotes and chelating agents, not elsewhere classified, causing adverse effects in therapeutic use"
"11195",9923,"E9473","Adv eff alcohol deter","Alcohol deterrents causing adverse effects in therapeutic use"
"11196",9924,"E9474","Adv eff pharmaceut excip","Pharmaceutical excipients causing adverse effects in therapeutic use"
"11197",9925,"E9478","Adv eff medicinal NEC","Other drugs and medicinal substances causing adverse effects in therapeutic use"
"11198",9926,"E9479","Adv eff medicinal NOS","Unspecified drug or medicinal substance causing adverse effects in therapeutic use"
"11199",9927,"E9480","Adv eff bcg vaccine","Bcg vaccine causing adverse effects in therapeutic use"
"11200",9928,"E9481","Adv eff typhoid vaccine","Typhoid and paratyphoid vaccines causing adverse effects in therapeutic use"
"11201",9929,"E9482","Adv eff cholera vaccine","Cholera vaccine causing adverse effects in therapeutic use"
"11202",9930,"E9483","Adv eff plague vaccine","Plague vaccine causing adverse effects in therapeutic use"
"11203",9931,"E9484","Adv eff tetanus vaccine","Tetanus vaccine causing adverse effects in therapeutic use"
"11204",9932,"E9485","Adv eff diphther vaccine","Diphtheria vaccine causing adverse effects in therapeutic use"
"11205",9933,"E9486","Adv eff pertussis vaccin","Pertussis vaccine, including combinations with a pertussis component, causing adverse effects in therapeutic use"
"11206",9934,"E9488","Adv eff bact vac NEC/NOS","Other and unspecified bacterial vaccines causing adverse effects in therapeutic use"
"11207",9935,"E9489","Adv eff mix bact vaccine","Mixed bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use"
"11208",9936,"E9490","Adv eff smallpox vaccine","Smallpox vaccine causing adverse effects in therapeutic use"
"11209",9937,"E9491","Adv eff rabies vaccine","Rabies vaccine causing adverse effects in therapeutic use"
"11210",9938,"E9492","Adv eff typhus vaccine","Typhus vaccine causing adverse effects in therapeutic use"
"11211",9939,"E9493","Adv eff yellow fever vac","Yellow fever vaccine causing adverse effects in therapeutic use"
"11212",9940,"E9494","Adv eff measles vaccine","Measles vaccine causing adverse effects in therapeutic use"
"11213",9941,"E9495","Adv eff polio vaccine","Poliomyelitis vaccine causing adverse effects in therapeutic use"
"11214",9942,"E9496","Adv eff viral vacc NEC","Other and unspecified viral and rickettsial vaccines causing adverse effects in therapeutic use"
"11215",9943,"E9497","Adv eff mixed viral-bact","Mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use"
"11216",9944,"E9499","Adv eff biologic NEC/NOS","Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use"
"11217",9945,"E9500","Poison-analgesics","Suicide and self-inflicted poisoning by analgesics, antipyretics, and antirheumatics"
"11218",9946,"E9501","Poison-barbiturates","Suicide and self-inflicted poisoning by barbiturates"
"11219",9947,"E9502","Poison-sedat/hypnotic","Suicide and self-inflicted poisoning by other sedatives and hypnotics"
"11220",9948,"E9503","Poison-psychotropic agt","Suicide and self-inflicted poisoning by tranquilizers and other psychotropic agents"
"11221",9949,"E9504","Poison-drug/medicin NEC","Suicide and self-inflicted poisoning by other specified drugs and medicinal substances"
"11222",9950,"E9505","Poison-drug/medicin NOS","Suicide and self-inflicted poisoning by unspecified drug or medicinal substance"
"11223",9951,"73080","Bone infect NEC-unspec","Other infections involving bone in diseases classified elsewhere, site unspecified"
"11224",9952,"73081","Bone infect NEC-shlder","Other infections involving bone in diseases classified elsewhere, shoulder region"
"11225",9953,"73082","Bone infect NEC-up/arm","Other infections involving bone in diseases classified elsewhere, upper arm"
"11226",9954,"73083","Bone infect NEC-forearm","Other infections involving bone in diseases classified elsewhere, forearm"
"11227",9955,"73084","Bone infect NEC-hand","Other infections involving bone in diseases classified elsewhere, hand"
"11228",9956,"73085","Bone infect NEC-pelvis","Other infections involving bone in diseases classified elsewhere, pelvic region and thigh"
"11229",9957,"73086","Bone infect NEC-l/leg","Other infections involving bone in diseases classified elsewhere, lower leg"
"11230",9958,"73087","Bone infect NEC-ankle","Other infections involving bone in diseases classified elsewhere, ankle and foot"
"11231",9959,"73088","Bone infect NEC-oth site","Other infections involving bone in diseases classified elsewhere, other specified sites"
"11232",10228,"86500","Spleen injury NOS-closed","Injury to spleen without mention of open wound into cavity, unspecified injury"
"11233",10229,"86501","Spleen hematoma-closed","Injury to spleen without mention of open wound into cavity, hematoma without rupture of capsule"
"11234",10230,"86502","Spleen capsular tear","Injury to spleen without mention of open wound into cavity, capsular tears, without major disruption of parenchyma"
"11235",10231,"86503","Spleen parenchyma lacer","Injury to spleen without mention of open wound into cavity, laceration extending into parenchyma"
"11236",10232,"86504","Spleen disruption-clos","Injury to spleen without mention of open wound into cavity, massive parenchymal disruption"
"11237",10233,"86509","Spleen injury NEC-closed","Other injury into spleen without mention of open wound into cavity"
"11238",10234,"86510","Spleen injury NOS-open","Injury to spleen with open wound into cavity, unspecified injury"
"11239",10235,"86511","Spleen hematoma-open","Injury to spleen with open wound into cavity, hematoma without rupture of capsule"
"11240",10236,"86512","Spleen capsular tear-opn","Injury to spleen with open wound into cavity, capsular tears, without major disruption of parenchyma"
"11241",10237,"86513","Spleen parnchym lac-opn","Injury to spleen with open wound into cavity, laceration extending into parenchyma"
"11242",10238,"86514","Spleen disruption-open","Injury to spleen with open wound into cavity, massive parenchyma disruption"
"11243",10239,"86519","Spleen injury NEC-open","Other injury to spleen with open wound into cavity"
"11244",10240,"86600","Kidney injury NOS-closed","Injury to kidney without mention of open wound into cavity, unspecified injury"
"11245",10241,"86601","Kidney hematoma-closed","Injury to kidney without mention of open wound into cavity, hematoma without rupture of capsule"
"11246",10242,"86602","Kidney laceration-closed","Injury to kidney without mention of open wound into cavity, laceration"
"11247",10243,"86603","Kidney disruption-closed","Injury to kidney without mention of open wound into cavity, complete disruption of kidney parenchyma"
"11248",10244,"86610","Kidney injury NOS-open","Injury to kidney with open wound into cavity, unspecified injury"
"11249",10245,"86611","Kidney hematoma-open","Injury to kidney with open wound into cavity, hematoma without rupture of capsule"
"11250",10246,"86612","Kidney laceration-open","Injury to kidney with open wound into cavity, laceration"
"11251",10247,"86613","Kidney disruption-open","Injury to kidney with open wound into cavity, complete disruption of kidney parenchyma"
"11252",10248,"8670","Bladder/urethra inj-clos","Injury to bladder and urethra, without mention of open wound into cavity"
"11253",10249,"8671","Bladder/urethra inj-open","Injury to bladder and urethra, with open wound into cavity"
"11254",10250,"8672","Ureter injury-closed","Injury to ureter, without mention of open wound into cavity"
"11255",10251,"8673","Ureter injury-open","Injury to ureter, with open wound into cavity"
"11256",10252,"8674","Uterus injury-closed","Injury to uterus, without mention of open wound into cavity"
"11257",10253,"8675","Uterus injury-open","Injury to uterus, with open wound into cavity"
"11258",10254,"8676","Pelvic organ inj NEC-cl","Injury to other specified pelvic organs, without mention of open wound into cavity"
"11259",10255,"8677","Pelvic organ inj NEC-opn","Injury to other specified pelvic organs, with open wound into cavity"
"11260",10256,"8678","Pelvic organ inj NOS-cl","Injury to unspecified pelvic organ, without mention of open wound into cavity"
"11261",10257,"8679","Pelvic organ inj NOS-opn","Injury to unspecified pelvic organ, with open wound into cavity"
"11262",10258,"86800","Intra-abdom inj NOS-clos","Injury to other intra-abdominal organs without mention of open wound into cavity, unspecified intra-abdominal organ"
"11263",10259,"86801","Adrenal gland injury-cl","Injury to other intra-abdominal organs without mention of open wound into cavity, adrenal gland"
"11264",10260,"86802","Biliary tract injury-cl","Injury to other intra-abdominal organs without mention of open wound into cavity, bile duct and gallbladder"
"11265",10261,"86803","Peritoneum injury-closed","Injury to other intra-abdominal organs without mention of open wound into cavity, peritoneum"
"11266",10262,"86804","Retroperitoneum inj-cl","Injury to other intra-abdominal organs without mention of open wound into cavity, retroperitoneum"
"11267",10263,"86809","Intra-abdom inj NEC-clos","Injury to other and multiple intra-abdominal organs without mention of open wound into cavity"
"11268",10264,"86810","Intra-abdom inj NOS-open","Injury to other intra-abdominal organs with open wound into cavity, unspecified intra-abdominal organ"
"11269",10265,"86811","Adrenal gland injury-opn","Injury to other intra-abdominal organs with open wound into cavity, adrenal gland"
"11270",10266,"86812","Biliary tract injury-opn","Injury to other intra-abdominal organs with open wound into cavity, bile duct and gallbladder"
"11271",10267,"86813","Peritoneum injury-open","Injury to other intra-abdominal organs with open wound into cavity, peritoneum"
"11272",10268,"86814","Retroperitoneum inj-open","Injury to other intra-abdominal organs with open wound into cavity, retroperitoneum"
"11273",10269,"94244","Deep 3rd deg burn back","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of back [any part]"
"11274",10270,"94245","Deep 3rd burn genitalia","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of genitalia"
"11275",10271,"94249","Deep 3rd burn trunk NEC","Deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of other and multiple sites of trunk"
"11276",10272,"94250","3rd brn w loss-trunk NOS","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, trunk, unspecified site"
"11277",10273,"94251","3rd burn w loss-breast","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of breast"
"11278",10274,"94252","3rd brn w loss-chest wll","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of chest wall, excluding breast and nipple"
"11279",10275,"94253","3rd brn w loss-abdom wll","Deep necrosis of underlying tissues [deep third degree] with loss of a body part, of abdominal wall"
"11280",10276,"7929","Abn find-body subst NEC","Other nonspecific abnormal findings in body substances"
"11281",10277,"7930","Nonsp abn fd-skull/head","Nonspecific (abnormal) findings on radiological and other examination of skull and head"
"11282",10278,"79311","Solitary pulmonry nodule","Solitary pulmonary nodule"
"11283",10279,"79319","Ot nonsp ab fnd lung fld","Other nonspecific abnormal finding of lung field"
"11284",10280,"7932","Nonsp abn intrathor NEC","Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs"
"11285",10281,"7933","Nonsp abn fd-bilry tract","Nonspecific (abnormal) findings on radiological and other examination of biliary tract"
"11286",10282,"7934","Nonsp abn find-gi tract","Nonspecific (abnormal) findings on radiological and other examination of gastrointestinal tract"
"11287",10283,"7935","Nonsp abn find-gu organs","Nonspecific (abnormal) findings on radiological and other examination of genitourinary organs"
"11288",10284,"7936","Nonsp abn fnd-abdom area","Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum"
"11289",11450,"E8124","Mv collision NOS-st car","Other motor vehicle traffic accident involving collision with motor vehicle injuring occupant of streetcar"
"11290",10536,"94312","1st deg burn elbow","Erythema [first degree] of elbow"
"11291",10537,"94313","1st deg burn upper arm","Erythema [first degree] of upper arm"
"11292",10538,"94314","1st deg burn axilla","Erythema [first degree] of axilla"
"11293",10539,"94315","1st deg burn shoulder","Erythema [first degree] of shoulder"
"11294",10540,"94316","1st deg burn scapula","Erythema [first degree] of scapular region"
"11295",10541,"94319","1st deg burn arm-mult","Erythema [first degree] of multiple sites of upper limb, except wrist and hand"
"11296",10542,"94320","2nd deg burn arm NOS","Blisters, epidermal loss [second degree] of upper limb, unspecified site"
"11297",10543,"94321","2nd deg burn forearm","Blisters, epidermal loss [second degree] of forearm"
"11298",10544,"94322","2nd deg burn elbow","Blisters, epidermal loss [second degree] of elbow"
"11299",10545,"94323","2nd deg burn upper arm","Blisters, epidermal loss [second degree] of upper arm"
"11300",10546,"94324","2nd deg burn axilla","Blisters, epidermal loss [second degree] of axilla"
"11301",10547,"94325","2nd deg burn shoulder","Blisters, epidermal loss [second degree] of shoulder"
"11302",10548,"94326","2nd deg burn scapula","Blisters, epidermal loss [second degree] of scapular region"
"11303",10549,"94329","2nd deg burn arm-mult","Blisters, epidermal loss [second degree] of multiple sites of upper limb, except wrist and hand"
"11304",10550,"94330","3rd deg burn arm NOS","Full-thickness skin [third degree, not otherwise specified] of upper limb, unspecified site"
"11305",10551,"94331","3rd deg burn forearm","Full-thickness skin loss [third degree, not otherwise specified] of forearm"
"11306",10552,"94332","3rd deg burn elbow","Full-thickness skin loss [third degree, not otherwise specified] of elbow"
"11307",10553,"94333","3rd deg burn upper arm","Full-thickness skin loss [third degree, not otherwise specified] of upper arm"
"11308",10554,"94334","3rd deg burn axilla","Full-thickness skin loss [third degree, not otherwise specified] of axilla"
"11309",10555,"94335","3rd deg burn shoulder","Full-thickness skin loss [third degree, not otherwise specified] of shoulder"
