"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
"10481",14205,225779,"Midline Dressing Type","Midline Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10482",14206,225780,"Multi Lumen Dressing Type","Multi Lumen Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10483",14207,225781,"PA Catheter Dressing Type","PA Catheter Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10484",14208,225782,"Pheresis Catheter Dressing Type","Pheresis Catheter Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10485",14209,225784,"Indwelling Port (PortaCath) Dressing Type","Indwelling Port (PortaCath) Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10486",14210,225785,"Presep Catheter Dressing Type","Presep Catheter Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10487",14211,225786,"Sheath Dressing Type","Sheath Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10488",14212,225787,"Trauma Line Dressing Type","Trauma Line Dressing Type","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10489",14213,225959,"Medication Added Amount  #1 (Peritoneal Dialysis)","Medication Added Amount #1 (PD)","metavision","chartevents","Dialysis","None","Numeric",NA
"10490",14214,225961,"Medication Added Units #1 (Peritoneal Dialysis)","Medication Added Units #1 (PD)","metavision","chartevents","Dialysis",NA,"Text",NA
"10491",14215,225963,"Peritoneal Dialysis Catheter Type","PD Catheter Type","metavision","chartevents","Dialysis",NA,"Text",NA
"10492",14216,225965,"Peritoneal Dialysis Catheter Status","PD Catheter Status","metavision","chartevents","Dialysis",NA,"Text",NA
"10493",14217,225966,"Nasal Swab","Nasal Swab","metavision","procedureevents_mv","6-Cultures","None","Process",NA
"10494",14218,225967,"Rectal Swab","Rectal Swab","metavision","procedureevents_mv","6-Cultures","None","Process",NA
"10495",14219,225969,"Lipids (additive)","Lipids (additive)","metavision","inputevents_mv","Nutrition - Parenteral","grams","Solution",NA
"10496",14220,225970,"Beneprotein","Beneprotein","metavision","inputevents_mv","Nutrition - Enteral","grams","Solution",NA
"10497",14221,225972,"Fentanyl (Push)","Fentanyl (Push)","metavision","inputevents_mv","Medications","mcg","Solution",NA
"10498",13258,224705,"P High (APRV)","P High (APRV)","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
"10499",13259,224706,"P Low (APRV)","P Low (APRV)","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
"10500",13260,224707,"T High (APRV)","T High (APRV)","metavision","chartevents","Respiratory","sec","Numeric",NA
"10501",13261,224709,"T Low (APRV)","T Low (APRV)","metavision","chartevents","Respiratory","sec","Numeric",NA
"10502",14075,225608,"Insertion kit used (PA line)","Insertion kit used (PA line)","metavision","chartevents","PA Line Insertion",NA,"Checkbox",NA
"10503",14076,225609,"Site cleaned with ChloraPrep(TM) (PA line)","Site cleaned ChloraPrep(TM) (PA line)","metavision","chartevents","PA Line Insertion",NA,"Checkbox",NA
"10504",14077,225612,"Alkaline Phosphate","Alkaline Phosphate","metavision","chartevents","Labs","None","Numeric",NA
"10505",14078,225615,"Location (PA line)","Location (PA line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10506",14079,225622,"ZBrain Natiuretic Peptide (BNP)","ZBrain Natiuretic Peptide (BNP)","metavision","chartevents","Labs","None","Numeric",NA
"10507",14080,225623,"Number of attempts require to place line (PA line)","Number of attempts require to place line (PA line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10508",14081,225624,"BUN","BUN","metavision","chartevents","Labs","None","Numeric",NA
"10509",14082,225625,"Calcium non-ionized","Calcium non-ionized","metavision","chartevents","Labs","None","Numeric",NA
"10510",14083,225628,"CK-MB fraction (%)","CK-MB fraction (%)","metavision","chartevents","Labs","None","Numeric",NA
"10511",14084,225629,"Guidewire (PA Line)","Guidewire (PA Line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10512",14085,225630,"Ultrasound (PA line)","Ultrasound (PA line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10513",14086,225631,"Side (PA line)","Side (PA line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10514",14087,225632,"ZCK-MB","ZCK-MB","metavision","chartevents","Labs","None","Numeric",NA
"10515",14088,225633,"Acuity (PA line)","Acuity (PA line)","metavision","chartevents","PA Line Insertion",NA,"Text",NA
"10516",14089,225634,"CK (CPK)","CK (CPK)","metavision","chartevents","Labs","None","Numeric",NA
"10517",14090,225636,"D-Dimer","D-Dimer","metavision","chartevents","Labs","None","Numeric",NA
"10518",14091,225637,"Differential-Atyps","Differential-Atyps","metavision","chartevents","Labs","None","Numeric",NA
"10519",14092,225638,"Differential-Bands","Differential-Bands","metavision","chartevents","Labs","None","Numeric",NA
"10520",14093,225639,"Differential-Basos","Differential-Basos","metavision","chartevents","Labs","None","Numeric",NA
"10521",14094,225640,"Differential-Eos","Differential-Eos","metavision","chartevents","Labs","None","Numeric",NA
"10522",14095,225641,"Differential-Lymphs","Differential-Lymphs","metavision","chartevents","Labs","None","Numeric",NA
"10523",14096,225642,"Differential-Monos","Differential-Monos","metavision","chartevents","Labs","None","Numeric",NA
"10524",14097,225643,"Differential-Neuts","Differential-Neuts","metavision","chartevents","Labs","None","Numeric",NA
"10525",14098,225644,"ZDigoxin","ZDigoxin","metavision","chartevents","Labs","None","Numeric",NA
"10526",14099,225645,"ZPhenytoin (Dilantin)","ZPhenytoin (Dilantin)","metavision","chartevents","Labs","None","Numeric",NA
"10527",14100,225646,"Transparent dressing applied and dated (PA line)","Transparent dressing applied  (PA line)","metavision","chartevents","PA Line Insertion",NA,"Checkbox",NA
"10528",14101,225647,"PA line ordered on POE","PA line ordered on POE","metavision","chartevents","PA Line Insertion",NA,"Checkbox",NA
"10529",14102,225648,"Follow-up X-RAYordered (PA Line)","Follow-up X-RAY ordered (PA Line)","metavision","chartevents","PA Line Insertion",NA,"Checkbox",NA
"10530",12294,70048,"NAIL SCRAPINGS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10531",14103,225651,"Direct Bilirubin","Direct Bilirubin","metavision","chartevents","Labs","None","Numeric",NA
"10532",14104,225655,"ZFK506","ZFK506","metavision","chartevents","Labs","None","Numeric",NA
"10533",14105,225656,"Freeform Chemistry","Freeform Chemistry","metavision","chartevents","Labs","None","Numeric",NA
"10534",14106,225657,"Freeform Coags","Freeform Coags","metavision","chartevents","Labs","None","Numeric",NA
"10535",14107,225658,"Freeform Drug Level","Freeform Drug Level","metavision","chartevents","Labs","None","Numeric",NA
"10536",14108,225659,"Freeform Enzymes","Freeform Enzymes","metavision","chartevents","Labs","None","Numeric",NA
"10537",14109,225660,"Freeform Hematology","Freeform Hematology","metavision","chartevents","Labs","None","Numeric",NA
"10538",14110,225662,"ZGentamicin (Peak)","ZGentamicin (Peak)","metavision","chartevents","Labs","None","Numeric",NA
"10539",14111,225664,"Glucose finger stick","Glucose finger stick","metavision","chartevents","Labs","None","Numeric",NA
"10540",14112,225667,"Ionized Calcium","Ionized Calcium","metavision","chartevents","Labs","None","Numeric",NA
"10541",14113,225668,"Lactic Acid","Lactic Acid","metavision","chartevents","Labs","None","Numeric",NA
"10542",14114,225670,"ZLDL measured","ZLDL measured","metavision","chartevents","Labs","None","Numeric",NA
"10543",14115,225671,"LDL calculated","LDL calculated","metavision","chartevents","Labs","None","Numeric",NA
"10544",14116,225672,"Lipase","Lipase","metavision","chartevents","Labs","None","Numeric",NA
"10545",14117,225674,"Mixed Venous O2% Sat","Mixed Venous O2% Sat","metavision","chartevents","Labs","%","Numeric",NA
"10546",14118,225676,"ZPhenobarbital","ZPhenobarbital","metavision","chartevents","Labs","None","Numeric",NA
"10547",14119,225677,"Phosphorous","Phosphorous","metavision","chartevents","Labs","None","Numeric",NA
"10548",14120,225678,"ZPlatelet Count","ZPlatelet Count","metavision","chartevents","Labs","None","Numeric",NA
"10549",14121,225679,"ZProcan","ZProcan","metavision","chartevents","Labs","None","Numeric",NA
"10550",14122,225680,"ZProcan Napa","ZProcan Napa","metavision","chartevents","Labs","None","Numeric",NA
"10551",14123,225683,"ZSed Rate","ZSed Rate","metavision","chartevents","Labs","None","Numeric",NA
"10552",14124,225684,"Serum Osmolality","Serum Osmolality","metavision","chartevents","Labs","None","Numeric",NA
"10553",14125,225685,"Thiocynate","Thiocynate","metavision","chartevents","Labs","None","Numeric",NA
"10554",14126,225686,"ZThrombin","ZThrombin","metavision","chartevents","Labs","None","Numeric",NA
"10555",14127,225688,"ZTobramycin (Peak)","ZTobramycin (Peak)","metavision","chartevents","Labs","None","Numeric",NA
"10556",14128,225689,"Insertion kit used (PICC Line)","Insertion kit used (PICC Line)","metavision","chartevents","PICC Line Insertion",NA,"Checkbox",NA
"10557",14129,225690,"Total Bilirubin","Total Bilirubin","metavision","chartevents","Labs","None","Numeric",NA
"10558",14130,225692,"Total Granulocyte Count (TGC)","Total Granulocyte Count (TGC)","metavision","chartevents","Labs","None","Numeric",NA
"10559",14131,225693,"Triglyceride","Triglyceride","metavision","chartevents","Labs","None","Numeric",NA
"10560",14132,225694,"ZTropinin - T","ZTropinin - T","metavision","chartevents","Labs","None","Numeric",NA
"10561",14133,225695,"Uric Acid","Uric Acid","metavision","chartevents","Labs","None","Numeric",NA
"10562",14134,225697,"ZVancomycin (Peak)","ZVancomycin (Peak)","metavision","chartevents","Labs","None","Numeric",NA
"10563",14135,225698,"TCO2 (calc) Arterial","TCO2 (calc) Arterial","metavision","chartevents","Labs","None","Numeric",NA
"10564",14887,227755,"Midline Placement Confirmed by X-ray","Midline Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10565",14888,227756,"Multi Lumen Placement Confirmed by X-ray","Multi Lumen Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10566",14889,227757,"PA Catheter Placement Confirmed by X-ray","PA Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10567",14890,227758,"Pheresis Catheter Placement Confirmed by X-ray","Pheresis Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10568",14891,227759,"PICC Line Placement Confirmed by X-ray","PICC Line Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10569",14892,227760,"Presep Catheter Placement Confirmed by X-ray","Presep Catheter Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10570",14893,227761,"Sheath Placement Confirmed by X-ray","Sheath Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10571",14894,227762,"Trauma Line Placement Confirmed by X-ray","Trauma Line Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10572",14895,227763,"Triple Introducer Placement Confirmed by X-ray","Triple Introducer Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10573",14896,227764,"Tunneled (Hickman) Placement Confirmed by X-ray","Tunneled (Hickman) Placement Confirmed by X-ray","metavision","chartevents","Access Lines - Invasive",NA,"Text",NA
"10574",14897,227771,"Traction/Immobile #1","Traction/Immobile #1","metavision","chartevents","Treatments",NA,"Text",NA
"10575",14898,227772,"Traction/Immobile #2","Traction/Immobile #2","metavision","chartevents","Treatments",NA,"Text",NA
"10576",14899,227773,"Traction/Immobile #3","Traction/Immobile #3","metavision","chartevents","Treatments",NA,"Text",NA
"10577",14900,227774,"Traction/Immobile #4","Traction/Immobile #4","metavision","chartevents","Treatments",NA,"Text",NA
"10578",14901,227775,"Skeletal Traction #1 - Pounds","Skeletal Traction #1 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
"10579",14902,227776,"Skeletal Traction #2 - Pounds","Skeletal Traction #2 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
"10580",14903,227777,"Skeletal Traction #3 - Pounds","Skeletal Traction #3 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
"10581",14904,227778,"Skeletal Traction #4 - Pounds","Skeletal Traction #4 - Pounds","metavision","chartevents","Treatments","lbs","Numeric",NA
"10582",14905,227780,"Impaired Skin  - Dressing Status #1","Impaired Skin  - Dressing Status #1","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10583",14906,227781,"Impaired Skin  - Dressing Status #2","Impaired Skin  - Dressing Status #2","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10584",14907,227782,"Impaired Skin  - Dressing Status #3","Impaired Skin  - Dressing Status #3","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10585",14908,227783,"Impaired Skin - Dressing Status  #4","Impaired Skin  - Dressing Status  #4","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10586",14909,227784,"Impaired Skin  - Dressing Status #5","Impaired Skin  - Dressing Status #5","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10587",14910,227785,"Impaired Skin  - Dressing Status #6","Impaired Skin  - Dressing Status #6","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10588",14911,227786,"Impaired Skin  - Dressing Status #7","Impaired Skin  - Dressing Status #7","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10589",14912,227787,"Impaired Skin  - Dressing Status  #8","Impaired Skin - Dressing Status  #8","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10590",14913,227788,"Impaired Skin  - Dressing Status #9","Impaired Skin  - Dressing Status #9","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10591",14914,227789,"Impaired Skin  - Dressing Status #10","Impaired Skin  - Dressing Status #10","metavision","chartevents","Skin - Impairment",NA,"Text",NA
"10592",14915,227790,"Impaired Skin  - Dressing Change #1","Impaired Skin  - Dressing Change #1","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10593",14916,227791,"Impaired Skin  - Dressing Change #2","Impaired Skin  - Dressing Change #2","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10594",14917,227792,"Impaired Skin  - Dressing Change #3","Impaired Skin  - Dressing Change #3","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10595",14918,227793,"Impaired Skin  - Dressing Change #4","Impaired Skin  - Dressing Change #4","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10596",14919,227794,"Impaired Skin  - Dressing Change #5","Impaired Skin  - Dressing Change #5","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10597",14920,227795,"Impaired Skin  - Dressing Change #6","Impaired Skin  - Dressing Change #6","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10598",14921,227796,"Impaired Skin  - Dressing Change #7","Impaired Skin  - Dressing Change #7","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10599",14922,227797,"Impaired Skin  - Dressing Change #8","Impaired Skin  - Dressing Change #8","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10600",14923,227798,"Impaired Skin  - Dressing Change #9","Impaired Skin  - Dressing Change #9","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10601",14924,227800,"Impaired Skin  - Dressing Change #10","Impaired Skin  - Dressing Change #10","metavision","datetimeevents","Skin - Impairment",NA,"Date time",NA
"10602",14925,227801,"Stool Guaiac QC","Stool Guaiac QC","metavision","chartevents","GI/GU",NA,"Checkbox",NA
"10603",14926,227802,"GI Guaiac QC","GI Guaiac QC","metavision","chartevents","GI/GU",NA,"Checkbox",NA
"10604",14927,227805,"SvO2 SQI","SvO2 SQI","metavision","chartevents","Hemodynamics",NA,"Text",NA
"10605",14928,227806,"ScvO2 (Presep) SQI","ScvO2 (Presep) SQI","metavision","chartevents","Hemodynamics",NA,"Text",NA
"10606",14929,227807,"In-line Suction Catheter Changed","In-line Suction Changed","metavision","chartevents","Respiratory",NA,"Checkbox",NA
"10607",14930,227808,"Heliox","Heliox","metavision","chartevents","Respiratory",NA,"Text",NA
"10608",14931,227809,"ETT Position Change","ETT Position Change","metavision","chartevents","Respiratory",NA,"Checkbox",NA
"10609",14932,227810,"ETT Re-taped","ETT Re-taped","metavision","chartevents","Respiratory",NA,"Checkbox",NA
"10610",14933,227812,"Medication Infusion Rate - Adjunctive Pain Management","Medication Infusion Rate","metavision","chartevents","Pain/Sedation","None","Numeric",NA
"10611",12247,70001,NA,NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10612",12248,70002,"THROAT FOR STREP",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10613",12249,70003,"ABSCESS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10614",12250,70004,"ARTHROPOD",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10615",12251,70005,"ASPIRATE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10616",12252,70006,"ANORECTAL/VAGINAL CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10617",12253,70007,"BLOOD BAG FLUID",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10618",12254,70008,"BRONCHIAL BRUSH - PROTECTED",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10619",12255,70009,"BILE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10620",12256,70010,"BIOPSY",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10621",12257,70011,"BLOOD CULTURE ( MYCO/F LYTIC BOTTLE)",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10622",12258,70012,"BLOOD CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10623",12259,70013,"FLUID RECEIVED IN BLOOD CULTURE BOTTLES",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10624",12260,70014,"BLOOD CULTURE - NEONATE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10625",12261,70015,"BLOOD",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10626",12262,70016,"BLOOD CULTURE (POST-MORTEM)",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10627",12263,70017,"SEROLOGY/BLOOD",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10628",12264,70018,"BONE MARROW",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10629",12265,70019,"BONE MARROW - CYTOGENETICS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10630",12266,70020,"BRONCHIAL BRUSH",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10631",12267,70021,"BRONCHOALVEOLAR LAVAGE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10632",12268,70022,"BRONCHIAL WASHINGS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10633",12269,70023,"CATHETER TIP-IV",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10634",12270,70024,"VIRAL CULTURE: R/O CYTOMEGALOVIRUS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10635",12271,70025,"CRE Screen",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10636",12272,70026,"CSF;SPINAL FLUID",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10637",12273,70027,"CORNEAL EYE SCRAPINGS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10638",12274,70028,"Direct Antigen Test for Herpes Simplex Virus Types 1 & 2",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10639",12275,70029,"DIALYSIS FLUID",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10640",12276,70030,"DIRECT ANTIGEN TEST FOR VARICELLA-ZOSTER VIRUS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10641",12277,70031,"EAR",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10642",12278,70032,"Blood (EBV)",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10643",12279,70033,"EYE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10644",12280,70034,"FOREIGN BODY",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10645",12281,70035,"FLUID,OTHER",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10646",12282,70036,"FLUID WOUND",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10647",12283,70037,"FOOT CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10648",12284,70038,"FECAL SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10649",12285,70039,"GASTRIC ASPIRATE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10650",12286,70040,"SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10651",12287,70041,"VIRAL CULTURE:R/O HERPES SIMPLEX VIRUS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10652",12288,70042,"Influenza A/B by DFA",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10653",12289,70043,"Influenza A/B by DFA - Bronch Lavage",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10654",12290,70044,"Influenza A/B by DFA - Bronch Wash",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10655",12291,70045,"Immunology (CMV)",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10656",12292,70046,"IMMUNOLOGY",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10657",12296,70050,"NOSE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10658",12297,70051,"FLUID,OTHER",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10659",12298,70052,"PERIPHERAL BLOOD LYMPHOCYTES",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10660",12299,70053,"PERITONEAL FLUID",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10661",12300,70054,"PLEURAL FLUID",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10662",12301,70055,"POSTMORTEM CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10663",12302,70056,"RECTAL - R/O GC",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10664",12303,70057,"Rapid Respiratory Viral Screen & Culture",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10665",12304,70058,"RAPID RESPIRATORY VIRAL ANTIGEN TEST",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10666",12305,70059,"Staph aureus Screen",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10667",12306,70060,"Stem Cell - Blood Culture",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10668",12307,70061,"SKIN SCRAPINGS",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10669",12308,70062,"SPUTUM",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10670",12309,70063,"STERILITY CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10671",12310,70064,"STOOL",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10672",12311,70065,"SCOTCH TAPE PREP/PADDLE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10673",12312,70066,"STOOL (RECEIVED IN TRANSPORT SYSTEM)",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10674",12313,70067,"SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10675",12314,70068,"SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10676",12315,70069,"SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10677",12316,70070,"SWAB",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10678",12317,70071,"SWAB - R/O YEAST",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10679",12318,70072,"TRACHEAL ASPIRATE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10680",12319,70073,"TISSUE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10681",12320,70074,"THROAT",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10682",12321,70075,"THROAT CULTURE",NA,"hospital","microbiologyevents","SPECIMEN",NA,NA,NA
"10683",13262,224710,"Recruitment Press","Recruitment Press","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
"10684",13263,224711,"Recruitment Duration","Recruitment Duration","metavision","chartevents","Respiratory","sec","Numeric",NA
"10685",13264,224712,"Recruitment Mode","Recruitment Mode","metavision","chartevents","Respiratory",NA,"Text",NA
"10686",13265,224713,"Circuit Changed","Circuit Changed","metavision","chartevents","Respiratory",NA,"Text",NA
"10687",13266,224715,"SBT Started","SBT Started","metavision","chartevents","Respiratory",NA,"Text",NA
"10688",13267,224716,"SBT Stopped","SBT Stopped","metavision","chartevents","Respiratory",NA,"Text",NA
"10689",13268,224717,"SBT Successfully Completed","SBT Successfully Completed","metavision","chartevents","Respiratory",NA,"Text",NA
"10690",13269,224718,"RR > 35 for > 5 min","RR > 35 for > 5 min","metavision","chartevents","Respiratory",NA,"Text",NA
"10691",13270,224719,"SaO2 < 90% > 2 min","SaO2 < 90% > 2 min","metavision","chartevents","Respiratory",NA,"Text",NA
"10692",13271,224720,"Arrythmia","Arrythmia","metavision","chartevents","Respiratory",NA,"Text",NA
"10693",13272,224721,"HR > 140","HR > 140","metavision","chartevents","Respiratory",NA,"Text",NA
"10694",13273,224723,"Accessory Muscle Use","Accessory Muscle Use","metavision","chartevents","Respiratory",NA,"Text",NA
"10695",13274,224726,"O2 Consumption","O2 Consumption","metavision","chartevents","Respiratory","ml/min","Numeric",NA
"10696",13275,224727,"Resting Energy Expenditure","REE","metavision","chartevents","Respiratory","kcal/day","Numeric",NA
"10697",13276,224728,"Peak Exp Flow Rate","Peak Exp Flow Rate","metavision","chartevents","Respiratory","L/min","Numeric",NA
"10698",13277,224730,"Corneal Reflex Right","Corneal Reflex Right","metavision","chartevents","Neurological",NA,"Text",NA
"10699",13278,224731,"Corneal Reflex Left","Corneal Reflex Left","metavision","chartevents","Neurological",NA,"Text",NA
"10700",13279,224733,"Pupil Size Left","Pupil Size Left","metavision","chartevents","Neurological",NA,"Text",NA
"10701",13280,224735,"Flow Rate (variable/fixed)","Flow Rate (variable/fixed)","metavision","chartevents","Respiratory",NA,"Text",NA
"10702",13281,224738,"Inspiratory Time","IT","metavision","chartevents","Respiratory","sec","Numeric",NA
"10703",13282,224740,"RSBI Deferred","RSBI Deferred","metavision","chartevents","Respiratory",NA,"Text",NA
"10704",13283,224743,"Vd/Vt Ratio","Vd/Vt Ratio","metavision","chartevents","Respiratory","None","Numeric",NA
"10705",13284,224745,"Respiratory Quotient","RQ","metavision","chartevents","Respiratory","None","Numeric",NA
"10706",13285,224746,"Transpulmonary Pressure (Exp. Hold)","Transpulmonary Press (Exp. Hold)","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
"10707",13286,224747,"Transpulmonary Pressure (Insp. Hold)","Transpulmonary Press (Insp. Hold)","metavision","chartevents","Respiratory","cmH2O","Numeric",NA
"10708",13287,224748,"Cont Neb - Dose (mg/hr/drug)","Cont Neb - Dose (mg/hr/drug)","metavision","chartevents","Respiratory","mg/hour","Numeric",NA
"10709",13288,224749,"Nitric Oxide","Nitric Oxide","metavision","chartevents","Respiratory","ppm","Numeric",NA
